"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
9205,"org.acme.schooltimetabling.domain","Room capacity exceeded","26","0hard/-418soft"
9372,"org.acme.schooltimetabling.domain","Room stability violated","256","0hard/-256soft"
9372,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9372,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9372,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9372,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9372,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9372,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-417soft"
9373,"org.acme.schooltimetabling.domain","Room stability violated","255","0hard/-255soft"
9373,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9373,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9373,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9373,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9373,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9373,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-417soft"
9447,"org.acme.schooltimetabling.domain","Room stability violated","237","0hard/-237soft"
9447,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9447,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9447,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9447,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9447,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9447,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-430soft"
9448,"org.acme.schooltimetabling.domain","Room stability violated","236","0hard/-236soft"
9448,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9448,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9448,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9448,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9448,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9448,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-430soft"
9801,"org.acme.schooltimetabling.domain","Room stability violated","260","0hard/-260soft"
9801,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9801,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9801,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9801,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9801,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9801,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-402soft"
9912,"org.acme.schooltimetabling.domain","Room stability violated","252","0hard/-252soft"
9912,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9912,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9912,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9912,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9912,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9912,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-405soft"
9913,"org.acme.schooltimetabling.domain","Room stability violated","251","0hard/-251soft"
9913,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9913,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9913,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9913,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9913,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9913,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-405soft"
9914,"org.acme.schooltimetabling.domain","Room stability violated","250","0hard/-250soft"
9914,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-405soft"
9914,"org.acme.schooltimetabling.domain","Room stability violated","246","0hard/-246soft"
9914,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9914,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-405soft"
9915,"org.acme.schooltimetabling.domain","Room stability violated","245","0hard/-245soft"
9915,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-405soft"
9915,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
9915,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-405soft"
9915,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
9915,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9915,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-380soft"
10189,"org.acme.schooltimetabling.domain","Room stability violated","240","0hard/-240soft"
10189,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10189,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10189,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10189,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10189,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10189,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-376soft"
10190,"org.acme.schooltimetabling.domain","Room stability violated","238","0hard/-238soft"
10190,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10190,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10190,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10190,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10190,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10190,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-376soft"
10439,"org.acme.schooltimetabling.domain","Room stability violated","252","0hard/-252soft"
10439,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10439,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10439,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10439,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10439,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10439,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-355soft"
10440,"org.acme.schooltimetabling.domain","Room stability violated","251","0hard/-251soft"
10440,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10440,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10440,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10440,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10440,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10440,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-355soft"
10441,"org.acme.schooltimetabling.domain","Room stability violated","248","0hard/-248soft"
10441,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10441,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10441,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10441,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10441,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10441,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-355soft"
10482,"org.acme.schooltimetabling.domain","Room stability violated","251","0hard/-251soft"
10482,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10482,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10482,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10482,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10482,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10482,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-349soft"
10559,"org.acme.schooltimetabling.domain","Room stability violated","265","0hard/-265soft"
10559,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10559,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10559,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10559,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10559,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10559,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-321soft"
10560,"org.acme.schooltimetabling.domain","Room stability violated","265","0hard/-265soft"
10560,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10560,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10560,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10560,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10560,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10560,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-320soft"
10561,"org.acme.schooltimetabling.domain","Room stability violated","263","0hard/-263soft"
10561,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-320soft"
10561,"org.acme.schooltimetabling.domain","Room stability violated","262","0hard/-262soft"
10561,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10561,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-320soft"
10570,"org.acme.schooltimetabling.domain","Room stability violated","265","0hard/-265soft"
10570,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-315soft"
10570,"org.acme.schooltimetabling.domain","Room stability violated","263","0hard/-263soft"
10570,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10570,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-315soft"
10688,"org.acme.schooltimetabling.domain","Room stability violated","219","0hard/-219soft"
10688,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10688,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10688,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10688,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10688,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10688,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-353soft"
10692,"org.acme.schooltimetabling.domain","Room stability violated","225","0hard/-225soft"
10692,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-330soft"
10692,"org.acme.schooltimetabling.domain","Room stability violated","221","0hard/-221soft"
10692,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
10692,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-330soft"
11211,"org.acme.schooltimetabling.domain","Room stability violated","235","0hard/-235soft"
11211,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11211,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11211,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11211,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11211,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11211,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-309soft"
11225,"org.acme.schooltimetabling.domain","Room stability violated","234","0hard/-234soft"
11225,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11225,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11225,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11225,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11225,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11225,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-305soft"
11396,"org.acme.schooltimetabling.domain","Room stability violated","245","0hard/-245soft"
11396,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11396,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11396,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11396,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11396,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11396,"org.acme.schooltimetabling.domain","Room capacity exceeded","18","0hard/-281soft"
11399,"org.acme.schooltimetabling.domain","Room stability violated","240","0hard/-240soft"
11399,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11399,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11399,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11399,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11399,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11399,"org.acme.schooltimetabling.domain","Room capacity exceeded","18","0hard/-281soft"
11496,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
11496,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11496,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11496,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11496,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11496,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11496,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-257soft"
11497,"org.acme.schooltimetabling.domain","Room stability violated","242","0hard/-242soft"
11497,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11497,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11497,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11497,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11497,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11497,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-257soft"
11498,"org.acme.schooltimetabling.domain","Room stability violated","241","0hard/-241soft"
11498,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11498,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11498,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11498,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11498,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11498,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-257soft"
12189,"org.acme.schooltimetabling.domain","Room stability violated","245","0hard/-245soft"
12189,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Room capacity exceeded","18","0hard/-246soft"
12189,"org.acme.schooltimetabling.domain","Room stability violated","242","0hard/-242soft"
12189,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12189,"org.acme.schooltimetabling.domain","Room capacity exceeded","18","0hard/-236soft"
12224,"org.acme.schooltimetabling.domain","Room stability violated","247","0hard/-247soft"
12224,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12224,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12224,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12224,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12224,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12224,"org.acme.schooltimetabling.domain","Room capacity exceeded","18","0hard/-226soft"
12464,"org.acme.schooltimetabling.domain","Room stability violated","220","0hard/-220soft"
12464,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12464,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12464,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12464,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12464,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12464,"org.acme.schooltimetabling.domain","Room capacity exceeded","15","0hard/-248soft"
12465,"org.acme.schooltimetabling.domain","Room stability violated","219","0hard/-219soft"
12465,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12465,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12465,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12465,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12465,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12465,"org.acme.schooltimetabling.domain","Room capacity exceeded","15","0hard/-248soft"
12486,"org.acme.schooltimetabling.domain","Room stability violated","229","0hard/-229soft"
12486,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12486,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12486,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12486,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12486,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12486,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-227soft"
12593,"org.acme.schooltimetabling.domain","Room stability violated","240","0hard/-240soft"
12593,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12593,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12593,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12593,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12593,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12593,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-214soft"
12674,"org.acme.schooltimetabling.domain","Room stability violated","225","0hard/-225soft"
12674,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12674,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12674,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12674,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12674,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12674,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-212soft"
12794,"org.acme.schooltimetabling.domain","Room stability violated","231","0hard/-231soft"
12794,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12794,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12794,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12794,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12794,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12794,"org.acme.schooltimetabling.domain","Room capacity exceeded","15","0hard/-200soft"
12796,"org.acme.schooltimetabling.domain","Room stability violated","229","0hard/-229soft"
12796,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12796,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12796,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12796,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12796,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12796,"org.acme.schooltimetabling.domain","Room capacity exceeded","15","0hard/-200soft"
12873,"org.acme.schooltimetabling.domain","Room stability violated","200","0hard/-200soft"
12873,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12873,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12873,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12873,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12873,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12873,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-222soft"
13111,"org.acme.schooltimetabling.domain","Room stability violated","214","0hard/-214soft"
13111,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13111,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13111,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13111,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13111,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13111,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-204soft"
13114,"org.acme.schooltimetabling.domain","Room stability violated","220","0hard/-220soft"
13114,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-193soft"
13114,"org.acme.schooltimetabling.domain","Room stability violated","218","0hard/-218soft"
13114,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13114,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-193soft"
13337,"org.acme.schooltimetabling.domain","Room stability violated","220","0hard/-220soft"
13337,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
